1.0	0.1	0.011111111111111112	0.12668615834434868	0.01	0.013333333333333334	0.10519822558706333	0.00625	0.011764705882352941	0.08277204282041346	0.07453559924999299	0.010526315789473684	0.07405919620773836	0.01	0.054294067861863714	0.0	0.004166666666666667	0.008333333333333333	0.004166666666666667	0.05628498911788116	0.063118935352238	0.06069128399253654	0.04222871944811622	0.06307180135528297	0.058722021951470346	0.006896551724137932	0.0	
0.1	1.0	0.003448275862068966	0.0393163939689358	0.0	0.0	0.03103448275862069	0.0	0.0	0.0393163939689358	0.0	0.006896551724137932	0.0393163939689358	0.0	0.027586206896551727	0.003448275862068966	0.003448275862068966	0.0	0.0	0.0393163939689358	0.04415947749953689	0.03103448275862069	0.027586206896551727	0.03103448275862069	0.027586206896551727	0.0	0.0	
0.011111111111111112	0.003448275862068966	1.0	0.006896551724137932	0.003448275862068966	0.003448275862068966	0.0	0.0	0.0	0.006896551724137932	0.0	0.006896551724137932	0.003448275862068966	0.0	0.003448275862068966	0.003448275862068966	0.003448275862068966	0.003448275862068966	0.003448275862068966	0.006896551724137932	0.006896551724137932	0.003448275862068966	0.003448275862068966	0.0	0.006896551724137932	0.003448275862068966	0.0	
0.12668615834434868	0.0393163939689358	0.006896551724137932	1.0	0.003448275862068966	0.003448275862068966	0.027586206896551727	0.0	0.0	0.05441287530365345	0.0	0.048978871418419966	0.058722021951470346	0.0	0.04496001658760447	0.003448275862068966	0.003448275862068966	0.003448275862068966	0.003448275862068966	0.05441287530365345	0.05146486743654931	0.04173696012727657	0.04449478586401359	0.027586206896551727	0.006896551724137932	0.003448275862068966	0.0	
0.01	0.0	0.003448275862068966	0.003448275862068966	1.0	0.003448275862068966	0.0	0.003448275862068966	0.0	0.003448275862068966	0.0	0.003448275862068966	0.0	0.0	0.003448275862068966	0.0	0.003448275862068966	0.005172413793103448	0.003448275862068966	0.01090440572471855	0.01090440572471855	0.003448275862068966	0.01090440572471855	0.0	0.003448275862068966	0.006896551724137932	0.0	
0.013333333333333334	0.0	0.003448275862068966	0.003448275862068966	0.003448275862068966	1.0	0.049612050241166064	0.0	0.0	0.01090440572471855	0.006896551724137932	0.003448275862068966	0.016081688022566924	0.006896551724137932	0.08425373601979735	0.027586206896551727	0.006896551724137932	0.06783557094105518	0.006896551724137932	0.08858781088734571	0.031034482758620686	0.013793103448275864	0.010344827586206898	0.0	0.006896551724137932	0.09856279950314795	0.006896551724137932	
0.10519822558706333	0.03103448275862069	0.0	0.027586206896551727	0.0	0.049612050241166064	1.0	0.0	0.003448275862068966	0.0393163939689358	0.003448275862068966	0.003448275862068966	0.08361624588263546	0.006896551724137932	0.027586206896551727	0.0	0.003448275862068966	0.003448275862068966	0.0	0.06002377650182487	0.049069825761233477	0.05441287530365345	0.027586206896551727	0.03103448275862069	0.003448275862068966	0.01206896551724138	0.0	
0.00625	0.0	0.0	0.0	0.003448275862068966	0.0	0.0	1.0	0.029663190576009055	0.0	0.0	0.020689655172413793	0.003448275862068966	0.003448275862068966	0.003448275862068966	0.0	0.003448275862068966	0.0	0.0	0.003448275862068966	0.003448275862068966	0.0	0.006896551724137932	0.003448275862068966	0.003448275862068966	0.003448275862068966	0.0	
0.011764705882352941	0.0	0.0	0.0	0.0	0.0	0.003448275862068966	0.029663190576009055	1.0	0.015517241379310345	0.0	0.04496001658760447	0.003448275862068966	0.003448275862068966	0.003448275862068966	0.0	0.01090440572471855	0.0	0.0	0.0	0.0	0.0	0.003448275862068966	0.003448275862068966	0.01090440572471855	0.0	0.0	
0.08277204282041346	0.0393163939689358	0.006896551724137932	0.05441287530365345	0.003448275862068966	0.01090440572471855	0.0393163939689358	0.0	0.015517241379310345	1.0	0.003448275862068966	0.010344827586206898	0.04415947749953689	0.0	0.048521542343000997	0.003448275862068966	0.015517241379310345	0.003448275862068966	0.003448275862068966	0.048978871418419966	0.056450708771534144	0.0396926359766253	0.048521542343000997	0.027586206896551727	0.006896551724137932	0.006896551724137932	0.003448275862068966	
0.07453559924999299	0.0	0.0	0.0	0.0	0.006896551724137932	0.003448275862068966	0.0	0.0	0.003448275862068966	1.0	0.0	0.003448275862068966	0.003448275862068966	0.003448275862068966	0.0	0.0	0.003448275862068966	0.0	0.003448275862068966	0.006896551724137932	0.003448275862068966	0.003448275862068966	0.0	0.03103448275862069	0.006896551724137932	0.003448275862068966	
0.010526315789473684	0.006896551724137932	0.006896551724137932	0.048978871418419966	0.003448275862068966	0.003448275862068966	0.003448275862068966	0.020689655172413793	0.04496001658760447	0.010344827586206898	0.0	1.0	0.0393163939689358	0.0	0.01462979547282512	0.003448275862068966	0.01462979547282512	0.003448275862068966	0.003448275862068966	0.01462979547282512	0.010344827586206898	0.006896551724137932	0.01462979547282512	0.0393163939689358	0.018246560765962695	0.003448275862068966	0.0	
0.07405919620773836	0.0393163939689358	0.003448275862068966	0.058722021951470346	0.0	0.016081688022566924	0.08361624588263546	0.003448275862068966	0.003448275862068966	0.04415947749953689	0.003448275862068966	0.0393163939689358	1.0	0.010344827586206898	0.027586206896551727	0.003448275862068966	0.003448275862068966	0.003448275862068966	0.0	0.056450708771534144	0.05375330092455137	0.048521542343000997	0.027586206896551727	0.0393163939689358	0.006896551724137932	0.005172413793103448	0.0	
0.01	0.0	0.0	0.0	0.0	0.006896551724137932	0.006896551724137932	0.003448275862068966	0.003448275862068966	0.0	0.003448275862068966	0.0	0.010344827586206898	1.0	0.0	0.0	0.003448275862068966	0.003448275862068966	0.0	0.006896551724137932	0.003448275862068966	0.006896551724137932	0.0	0.003448275862068966	0.003448275862068966	0.003448275862068966	0.0	
0.054294067861863714	0.027586206896551727	0.003448275862068966	0.04496001658760447	0.003448275862068966	0.08425373601979735	0.027586206896551727	0.003448275862068966	0.003448275862068966	0.048521542343000997	0.003448275862068966	0.01462979547282512	0.027586206896551727	0.0	1.0	1.0189655172413794	0.006896551724137932	0.04415947749953689	0.006896551724137932	0.07671929469409307	0.05798335076138012	0.05441287530365345	0.08411248908724461	0.027586206896551727	0.006896551724137932	0.06997111685414836	0.008791412954470319	
0.0	0.003448275862068966	0.003448275862068966	0.003448275862068966	0.0	0.027586206896551727	0.0	0.0	0.0	0.003448275862068966	0.0	0.003448275862068966	0.003448275862068966	0.0	1.0189655172413794	1.0	0.0	0.0	0.003448275862068966	0.003448275862068966	0.003448275862068966	0.0	0.0	0.0	0.003448275862068966	0.0	0.006896551724137932	
